Company Code;Customer Name;Postal Code;City;Customer;Country/Reg.;Journal Entry Type;Debit/Credit;Journal Entry;Journal Entry Date;Posting Date;Net Due Date;Amount (CoCode Crcy);Transaction Currency;Payment Terms;Payment Method;Reference;Item Text;Clearing Status;Special G/L;Due Net (Symbol);Clearing Journal Entry
1000;A&C GROUP;06700;ST LAURENT DU VAR;1002568;FR;UE;S;400002052;27.07.2023;01.11.2023;27.07.2023;6,16  EUR;EUR;;T;10-15 355/;A&C GROUP;2;;3;
1000;DIRAND (JOSEPH,ARCHITECTURE);75009;PARIS;1002013;FR;UE;S;400002050;27.07.2023;01.11.2023;27.07.2023;41,82  EUR;EUR;;T;10-15 350/;DIRAND (JOSEPH,ARCHITECTURE);2;;3;
1000;M.T.C.A;76300;SOTTEVILLE LES ROUEN;1002511;FR;UE;S;400002049;27.07.2023;01.11.2023;27.07.2023;54,82  EUR;EUR;;T;10-15 348/;M.T.C.A;2;;3;
1000;FILM MEDIA CONSULTANT;75017;PARIS;1003055;FR;UE;H;400001246;27.07.2023;01.11.2023;27.07.2023;- 387,26  EUR;EUR;;T;OGP-11 151/;VIRT CDE 202304831 FILM MEDIA;2;;3;
1000;CRUDELI MONACO CSP FINANCES;44096;NANTES CEDEX 01;1002185;FR;UE;H;400000783;27.07.2023;01.11.2023;27.07.2023;- 26 999,76  EUR;EUR;;T;18-1890/;VIRT CDE 202204561 CRUDELI;2;;3;
1000;DNA MODELS;10001;NEW YORK CITY;1004436;US;UE;H;400002560;26.07.2023;01.11.2023;26.07.2023;- 93,72  EUR;EUR;;T;09-2399/;DAVID BONNOUVRIER TROP PERCU;2;;3;
1000;ARCHI KUB;75010;PARIS;1002813;FR;UE;S;400002047;26.07.2023;01.11.2023;26.07.2023;130,99  EUR;EUR;;T;10-15 324/;ARCHI KUB;2;;3;
1000;YSO ELECTRIQUE;42800;GENILAC;1001448;FR;UE;H;400001244;26.07.2023;01.11.2023;26.07.2023;- 175,60  EUR;EUR;;T;OGP-11 139/;VIRT CDE 202304542 YSO ELECTRIQUE;2;;3;
1000;LUKBAT;92250;LA GARENNE-COLOMBES;1006355;FR;UE;H;400001113;26.07.2023;01.11.2023;26.07.2023;- 133,12  EUR;EUR;;B;OGH-11 149/;CB CDE 202304681 LUKBAT;2;;3;
1000;ALIZE CLIM;92230;GENNEVILLIERS;1004363;FR;UE;H;400000677;26.07.2023;01.11.2023;26.07.2023;- 1 465,22  EUR;EUR;;T;12-1480/;VIRT SARL ALIZE CLIM FA23/04510;2;;3;
1000;HOTEL FELICIEN;75116;PARIS;1000766;FR;UE;S;400002043;25.07.2023;01.11.2023;25.07.2023;1 793,38  EUR;EUR;;T;10-15 288/;HOTEL FELICIEN;2;;3;
1000;HOTEL FELICIEN;75116;PARIS;1000766;FR;UE;S;400002042;25.07.2023;01.11.2023;25.07.2023;0,01  EUR;EUR;;T;10-15 287/;HOTEL FELICIEN;2;;3;
1000;HOTEL FELICIEN;75116;PARIS;1000766;FR;UE;S;400002041;25.07.2023;01.11.2023;25.07.2023;818,62  EUR;EUR;;T;10-15 287/;HOTEL FELICIEN;2;;3;
1000;MAXIME D'ANGEAC ARCHITECTE;75009;PARIS;1002820;FR;UE;H;400002038;25.07.2023;01.11.2023;25.07.2023;- 1 439,48  EUR;EUR;;C;10-15 266/;MAXIME D'ANGEAC ARCHITECTE;2;;3;
1000;STUDIO PUTMAN;75008;PARIS;1007186;FR;UE;H;400001447;25.07.2023;01.11.2023;25.07.2023;- 1 358,00  EUR;EUR;;T;OGP-31 131/;VIRT CDE 202304669 SARL ANDREE PUTM;2;;3;
1000;ARCHI KUB;75010;PARIS;1002813;FR;UE;H;400001242;25.07.2023;01.11.2023;25.07.2023;- 1 725,60  EUR;EUR;;T;OGP-11 133/;VIRT CDE 202304734 ARCHI KUB;2;;3;
1000;NOVO DESIGN;75010;PARIS;1001439;FR;UE;H;400001241;25.07.2023;01.11.2023;25.07.2023;- 3 622,92  EUR;EUR;;T;OGP-11 132/;VIRT CDE 202304705 JJLS;2;;3;
1000;BATI 98;75018;PARIS;1001649;FR;UE;H;400001110;25.07.2023;01.11.2023;25.07.2023;- 400,00  EUR;EUR;;B;OGH-11 137/;CB CDE 202304750 BATI 98;2;;3;
1000;CEGELEC SA;20351;CASABLANCA;1002940;MA;UE;S;400002063;24.07.2023;01.11.2023;24.07.2023;8 095,92  EUR;EUR;;T;10-15 445/;CEGELEC SA;2;;3;
1000;M.T.C.A;76300;SOTTEVILLE LES ROUEN;1002511;FR;UE;H;400001239;24.07.2023;01.11.2023;24.07.2023;- 1 193,57  EUR;EUR;;T;OGP-11 121/;VIRT CDE 202304666 MTCA;2;;3;
1000;SNC DU 18 RUE GALILEE;75001;PARIS;1002727;FR;UE;S;400002034;21.07.2023;01.11.2023;21.07.2023;4 619,88  EUR;EUR;;T;10-15 224/;SNC DU 18 RUE GALILEE;2;;3;
1000;SPTB;75015;PARIS;1002198;FR;UE;H;400002032;21.07.2023;01.11.2023;21.07.2023;- 105,62  EUR;EUR;;C;10-15 209/;SPTB;2;;3;
1000;DIRAND (JOSEPH,ARCHITECTURE);75009;PARIS;1002013;FR;UE;H;400001237;21.07.2023;01.11.2023;21.07.2023;- 339,00  EUR;EUR;;T;OGP-11 117/;VIRT CDE 202304645 JOSEPH DIRAND;2;;3;
1000;LUKBAT;92250;LA GARENNE-COLOMBES;1006355;FR;UE;H;400001108;21.07.2023;01.11.2023;21.07.2023;- 612,13  EUR;EUR;;B;OGH-11 120/;CB CDE 202304681 LUKBAT;2;;3;
1000;TEST XXI ARTCARS;92270;BOIS COLOMBES;1000011;FR;RV;S;90000003;21.07.2023;21.07.2023;21.07.2023;600,00  EUR;EUR;0001;;0090000003;;2;;3;
1000;TEST XXI ARTCARS;92270;BOIS COLOMBES;1000011;FR;RV;S;90000002;21.07.2023;21.07.2023;21.07.2023;120,00  EUR;EUR;0001;;0090000002;;2;;3;
1000;TEST AROUND PROJECT;06400;CANNES;1000000;FR;DR;S;1800000000;20.07.2023;20.07.2023;20.07.2023;1 000,00  EUR;EUR;0001;C;A1;;2;;3;
1000;CS DECORATION;75011;PARIS;1001100;FR;UE;S;400002029;20.07.2023;01.11.2023;20.07.2023;37,01  EUR;EUR;;T;10-15 171/;CS DECORATION;2;;3;
1000;FIBRELEK;60590;BOUTENCOURT;1003350;FR;UE;H;400002027;20.07.2023;01.11.2023;20.07.2023;- 934,12  EUR;EUR;;C;10-15 156/;FIBRELEK;2;;3;
1000;LC-AV LTD;NW10 1BX;LONDON;1004733;GB;UE;H;400000952;20.07.2023;01.11.2023;20.07.2023;- 268,98  EUR;EUR;;T;OGD-11 140/;VIRT CDE 202304778 TORFX LTD;2;;3;
1000;TEST XXI ARTCARS;92270;BOIS COLOMBES;1000011;FR;RV;S;90000001;20.07.2023;20.07.2023;20.07.2023;1 200,00  EUR;EUR;0001;;0090000001;;2;;3;
1000;LIAIGRE (SAS);75007;PARIS;1000535;FR;UE;H;400002022;19.07.2023;01.11.2023;19.07.2023;- 690,44  EUR;EUR;;T;10-15 116/;LIAIGRE (SAS);2;;3;
1000;CS DECORATION;75011;PARIS;1001100;FR;UE;H;400001235;19.07.2023;01.11.2023;19.07.2023;- 829,55  EUR;EUR;;T;OGP-11 108/;VIRT CDE 202304568 CS DECORATION;2;;3;
1000;SNC DU 18 RUE GALILEE;75001;PARIS;1002727;FR;UE;H;400001230;19.07.2023;01.11.2023;19.07.2023;- 195,22  EUR;EUR;;T;OGP-11 070/;VIRT CDE 202303038 SCN DU 18 RUE GA;2;;3;
1000;SNC DU 18 RUE GALILEE;75001;PARIS;1002727;FR;UE;H;400001229;19.07.2023;01.11.2023;19.07.2023;- 6 074,03  EUR;EUR;;T;OGP-11 069/;VIRT CDE 202302371 SNC DU 18 RUE GA;2;;3;
1000;VIBO SARL;75001;PARIS;1002240;FR;UE;S;400002021;18.07.2023;01.11.2023;18.07.2023;22,89  EUR;EUR;;T;10-15 110/;VIBO SARL;2;;3;
1000;VIBO SARL;75001;PARIS;1002240;FR;UE;S;400002020;18.07.2023;01.11.2023;18.07.2023;62,99  EUR;EUR;;C;10-15 109/;VIBO SARL;2;;3;
1000;PARTN-ER;76400;SAINT-LEONARD;1002684;FR;UE;S;400002016;18.07.2023;01.11.2023;18.07.2023;474,83  EUR;EUR;;T;10-15 089/;PARTN-ER;2;;3;
1000;VIBO SARL;75001;PARIS;1002240;FR;UE;H;400000904;18.07.2023;01.11.2023;18.07.2023;- 5 350,00  EUR;EUR;;C;OG1-11 107/;CHQ CDE 202304584 VIBO SARL;2;;3;
1000;MAGMAR SAS;94310;ORLY;1002204;FR;UE;S;400002014;17.07.2023;01.11.2023;17.07.2023;30,12  EUR;EUR;;B;10-15 077/;MAGMAR SAS;2;;3;
1000;INHOUSE REAL ESTATE LTD;6610910;TEL AVIV;1003316;IL;UE;H;400002012;17.07.2023;01.11.2023;17.07.2023;- 169,51  EUR;EUR;;T;10-15 054/;INHOUSE REAL ESTATE LTD;2;;3;
1000;SAS GALLERY B;75008;PARIS;1002677;FR;UE;S;400002007;17.07.2023;01.11.2023;17.07.2023;113,90  EUR;EUR;;T;10-15 024/;SAS GALLERY B;2;;3;
1000;CLIMERSON;95700;ROISSY EN FRANCE;1003838;FR;UE;H;400001233;17.07.2023;01.11.2023;17.07.2023;- 1 219,10  EUR;EUR;;T;OGP-11 093/;VIRT CDE 202304580 EURL CLIMERSON;2;;3;
1000;HIN PLUS;92310;SEVRES;1004388;FR;UE;H;400001232;17.07.2023;01.11.2023;17.07.2023;- 541,26  EUR;EUR;;T;OGP-11 091/;VIRT CDE 202304537 SARL HIN PLUS;2;;3;
1000;LEADER BTP;75002;PARIS;1002724;FR;UE;H;400001106;17.07.2023;01.11.2023;17.07.2023;- 379,18  EUR;EUR;;B;OGH-11 095/;CB CDE 202304515 LEADER BTP;2;;3;
1000;ISOMETRIX;SE1 0QX;LONDON;1001656;GB;UE;H;400000949;17.07.2023;01.11.2023;17.07.2023;- 12 029,26  EUR;EUR;;T;OGD-11 086/;VIRT CDE 202303948 ISOMETRIX;2;;3;
1000;K&J CONSULTING;75017;PARIS;1005156;FR;UE;S;400002011;13.07.2023;01.11.2023;13.07.2023;236,17  EUR;EUR;;T;10-15 050/;K&J CONSULTING;2;;3;
1000;D.C.R INTERIEURS;75007;PARIS;1000706;FR;UE;S;400002009;13.07.2023;01.11.2023;13.07.2023;270,06  EUR;EUR;;T;10-15 044/;D.C.R INTERIEURS;2;;3;
1000;BATECO;95150;TAVERNY;1004830;FR;UE;H;400001446;13.07.2023;01.11.2023;13.07.2023;- 4 978,59  EUR;EUR;;T;OGP-31 074/;VIRT CDE 202304498 BATECO;2;;3;
1000;D.C.R INTERIEURS;75007;PARIS;1000706;FR;UE;H;400001231;13.07.2023;01.11.2023;13.07.2023;- 2 879,49  EUR;EUR;;T;OGP-11 073/;VIRT CDE 202304503/04504 DCR INTERI;2;;3;
1000;HEMERA;97133;SAINT-BARTHELEMY;1003748;BL;UE;H;400000948;13.07.2023;01.11.2023;13.07.2023;- 1 321,52  EUR;EUR;;T;OGD-11 083/;VIRT CDE 202304479 HEMERA;2;;3;
1000;MELJAC NORTH AMERICA;90039;LOS ANGELES;1006129;US;UE;S;400002006;12.07.2023;01.11.2023;12.07.2023;849,70  EUR;EUR;;T;10-15 001/;MELJAC NORTH AMERICA;2;;3;
1000;QUALICOM;93130;NOISY LE SEC;1004711;FR;UE;H;400001415;12.07.2023;01.11.2023;12.07.2023;- 6 000,00  EUR;EUR;;T;OGP-1968/;VIRT CDE 202304185 QUALICOM;2;;3;
1000;PARIS BATIMENT;94260;FRESNES;1000616;FR;UE;H;400001228;12.07.2023;01.11.2023;12.07.2023;- 769,98  EUR;EUR;;T;OGP-11 067/;VIRT CDE 202304496 PARIS BATIMENT;2;;3;
1000;PARIS BATIMENT;94260;FRESNES;1000616;FR;UE;H;400001227;12.07.2023;01.11.2023;12.07.2023;- 433,93  EUR;EUR;;T;OGP-11 065/;VIRT CDE 202304492 PARIS BATIEMENT;2;;3;
1000;PARTN-ER;76400;SAINT-LEONARD;1002684;FR;UE;H;400001226;12.07.2023;01.11.2023;12.07.2023;- 3 205,38  EUR;EUR;;T;OGP-11 060/;VIRT CDE 202303352 PARTN-ER;2;;3;
1000;RENOVATION CONCEPT;75016;PARIS;1001784;FR;UE;H;400001104;12.07.2023;01.11.2023;12.07.2023;- 3 000,00  EUR;EUR;;B;OGH-11 061/;CB CDE 202304470 RENOVATION CONCEPT;2;;3;
1000;SINAC TECHNOLOGY;231;NEW TAIPEI CITY;1000588;TW;UE;H;400000950;12.07.2023;01.11.2023;12.07.2023;- 1 474,00  EUR;EUR;;T;OGD-11 087/;VIRT CDE 202304485 SINAC TECHNOLOGY;2;;3;
1000;HEMERA;97133;SAINT-BARTHELEMY;1003748;BL;UE;H;400000947;12.07.2023;01.11.2023;12.07.2023;- 22 980,85  EUR;EUR;;T;OGD-11 080/;VIRT CDE 202304475/202304476 HEMERA;2;;3;
1000;LE LIT NATIONAL NEW NATIONAL;93300;AUBERVILLIERS;1004813;FR;UE;S;400001987;11.07.2023;01.11.2023;11.07.2023;22,85  EUR;EUR;;T;10-14 976/;LE LIT NATIONAL NEW NATIONAL;2;;3;
1000;RONAN LE PAGE;75004;PARIS;1003120;FR;UE;H;400001977;11.07.2023;01.11.2023;11.07.2023;- 21,20  EUR;EUR;;C;10-14 884/;RONAN LE PAGE;2;;3;
1000;LE LIT NATIONAL NEW NATIONAL;93300;AUBERVILLIERS;1004813;FR;UE;H;400001225;11.07.2023;01.11.2023;11.07.2023;- 1 177,38  EUR;EUR;;T;OGP-11 049/;VIRT CDE 202304342 LE LIT NATIONAL;2;;3;
1000;K&J CONSULTING;75017;PARIS;1005156;FR;UE;H;400001212;11.07.2023;01.11.2023;11.07.2023;- 1 471,68  EUR;EUR;;T;OGP-11 007/;VIRT CDE 202304454 K&J CONSULTING;2;;3;
1000;FIBRELEK;60590;BOUTENCOURT;1003350;FR;UE;H;400001983;10.07.2023;01.11.2023;10.07.2023;- 15,42  EUR;EUR;;C;10-14 920/;FIBRELEK;2;;3;
1000;ATELIER DE LA BOISERIE (PARIS);75011;PARIS;1004699;FR;UE;H;400001103;10.07.2023;01.11.2023;10.07.2023;- 16,02  EUR;EUR;;B;OGH-11 047/;CB CDE 202304418 ATELIER DE LA BOIS;2;;3;
1000;PASCAL HEDIN;91070;BONDOUFFLE;1002219;FR;UE;S;400001982;07.07.2023;01.11.2023;07.07.2023;13,72  EUR;EUR;;T;10-14 900/;PASCAL HEDIN;2;;3;
1000;MAXIME D'ANGEAC ARCHITECTE;75009;PARIS;1002820;FR;UE;S;400001981;07.07.2023;01.11.2023;07.07.2023;344,56  EUR;EUR;;T;10-14 899/;MAXIME D'ANGEAC ARCHITECTE;2;;3;
1000;COOPERWESTON ELECTRICAL CONTRACTORS;RH13 5PX;WEST SUSSEX;1002949;GB;UE;S;400001980;07.07.2023;01.11.2023;07.07.2023;3 072,48  EUR;EUR;;T;10-14 888/;COOPERWESTON ELECTRICAL CONTRACTORS;2;;3;
1000;L��LECTRICIEN BY T;93370;MONTFERMEIL;1003672;FR;UE;H;400001211;07.07.2023;01.11.2023;07.07.2023;- 3 240,95  EUR;EUR;;T;OGP-11 006/;VIRT CDE 202304327 L'ELECTRICIEN BY;2;;3;
1000;CIRCUIBAT SOLUTION;95100;ARGENTEUIL;1002754;FR;UE;H;400001102;07.07.2023;01.11.2023;07.07.2023;- 2 161,32  EUR;EUR;;B;OGH-11 039/;CB CDE 202304387 CIRCUIBAT SOLUTION;2;;3;
1000;I-FEEL SMART HOME LTD;4900100;PETAH TIKVA;1002731;IL;UE;H;400001101;07.07.2023;01.11.2023;07.07.2023;- 1 082,85  EUR;EUR;;B;OGH-11 038/;CB CDE 202302706 I FEEL SMART HOME;2;;3;
1000;CONCEPT BESPOKE;TW7 6XB;MIDDLESEX;1002991;GB;UE;H;400001038;07.07.2023;01.11.2023;07.07.2023;- 200,96  EUR;EUR;;T;OGD-21 037/;VIRT CDE 202304246 CONCEPT BESKOPE;2;;3;
1000;CONCEPT BESPOKE;TW7 6XB;MIDDLESEX;1002991;GB;UE;H;400000945;07.07.2023;01.11.2023;07.07.2023;- 5 318,71  EUR;EUR;;T;OGD-11 037/;VIRT CDE 202304245 CONCEPT BESKOPE;2;;3;
1000;IT'LEC;73330;DOMESSIN;1003226;FR;UE;H;400001219;06.07.2023;01.11.2023;06.07.2023;- 3 413,00  EUR;EUR;;T;OGP-11 023/;VIRT CDE 202304253 IT'LEC;2;;3;
1000;LC-AV LTD;NW10 1BX;LONDON;1004733;GB;UE;H;400000944;06.07.2023;01.11.2023;06.07.2023;- 29 916,36  EUR;EUR;;T;OGD-11 030/;VIRT CDE 202304356 LC AV LTD;2;;3;
1000;SEN ELEKTRIK KOLL.STI.;34420;KARAKOY ISTANBUL;1001153;TR;UE;H;400000943;06.07.2023;01.11.2023;06.07.2023;- 1 040,31  EUR;EUR;;T;OGD-11 027/;VIRT SEN ELEKTRIK;2;;3;
1000;PASCAL HEDIN;91070;BONDOUFFLE;1002219;FR;UE;H;400001423;05.07.2023;01.11.2023;05.07.2023;- 1 170,65  EUR;EUR;;T;OGP-21 034/;VIRT CDE 202304383 HEDIN PASCAL;2;;3;
1000;PASCAL HEDIN;91070;BONDOUFFLE;1002219;FR;UE;H;400001222;05.07.2023;01.11.2023;05.07.2023;- 3 661,00  EUR;EUR;;T;OGP-11 034/;VIRT CDE 202304381 HEDIN PASCAL;2;;3;
1000;JAGGI PHILIPPE ENTREPRISE;74160;ARCHAMPS;1003196;FR;UE;H;400001214;05.07.2023;01.11.2023;05.07.2023;- 159,28  EUR;EUR;;T;OGP-11 017/;VIRT CDE 202304325 JAGGI PHILIPPE;2;;3;
1000;STUDIO FB;75004;PARIS;1002203;FR;UE;H;400001213;05.07.2023;01.11.2023;05.07.2023;- 760,00  EUR;EUR;;T;OGP-11 013/;VIRT CDE 202303353 FB STUDIO;2;;3;
1000;LIVING TECH UAE;;DUBAI;1003358;AE;UE;H;400001060;05.07.2023;01.11.2023;05.07.2023;- 0,88  EUR;EUR;;T;OGD-31 016/;VIRT LIVINGTECH;2;;3;
1000;L��LECTRICIEN BY T;93370;MONTFERMEIL;1003672;FR;UE;H;400001422;04.07.2023;01.11.2023;04.07.2023;- 5 749,91  EUR;EUR;;T;OGP-1993/;VIRT CDE 202304212 L'ELECTRICIEN BY;2;;3;
1000;MELJAC NORTH AMERICA;90039;LOS ANGELES;1006129;US;UE;H;400000809;04.07.2023;01.11.2023;04.07.2023;- 551,02  EUR;EUR;;B;CB2-17788/;CB MELJAC NORTH CDE 202302973 ?;2;;3;
1000;SAS CHRETIEN;95580;ANDILLY;1002583;FR;UE;S;400001972;03.07.2023;01.11.2023;03.07.2023;14,40  EUR;EUR;;T;10-14 757/;SAS CHRETIEN;2;;3;
1000;TAQUET TRAVAUX ELECTRIQUES;78510;TRIEL SUR SEINE;1002555;FR;UE;H;400001421;03.07.2023;01.11.2023;03.07.2023;- 5,47  EUR;EUR;;T;OGP-1987/;VIRT STE RAOUL TAQUET FA23/03032;2;;3;
1000;LBV D�CORATION;75016;PARIS;1006682;FR;UE;H;400001413;30.06.2023;01.11.2023;30.03.2023;- 2 925,00  EUR;EUR;;T;OGP-1967/;VIRT CDE 202304182 LBV DECORATION;2;;3;
1000;A.G.B ELECTRICITE (projets nord);95870;BEZONS;1005749;FR;UE;H;400001409;30.06.2023;01.11.2023;21.06.2023;- 32 000,00  EUR;EUR;;T;OGP-1935/;VIRT CDE 202304084 / 202304085 AGB;2;;3;
1000;MAGMAR SAS;94310;ORLY;1002204;FR;UE;H;400001201;30.06.2023;01.11.2023;30.06.2023;- 11,62  EUR;EUR;;B;OGH-2986/;CB MAGMAR SAS;2;;3;
1000;MAGMAR SAS;94310;ORLY;1002204;FR;UE;H;400001192;30.06.2023;01.11.2023;30.06.2023;- 46,54  EUR;EUR;;B;OGH-1986/;CB CDE 202304256 MAGMAR SAS;2;;3;
1000;BRYAN O'SULLIVAN STUDIO;EC1A 9HA;LONDON;1007026;GB;UE;H;400001034;30.06.2023;01.11.2023;30.06.2023;- 4 938,48  EUR;EUR;;T;OGD-1984/;VIRT CDE 202304263 BRYAN O'SULLIVAN;2;;3;
1000;IPSO;115 28;ATHENS;1000807;GR;UE;H;400000722;30.06.2023;01.11.2023;30.06.2023;- 1 000,00  EUR;EUR;;T;15-1452/;VIRT IPSO;2;;3;
1000;DIGITAL 360;93100;MONTREUIL SOUS BOIS;1007201;FR;UE;H;400000676;30.06.2023;01.11.2023;30.06.2023;- 8 600,40  EUR;EUR;;T;12-1433/;VIRT DIGITAL 360 FAC 202300472;2;;3;
1000;DIGITAL 360;93100;MONTREUIL SOUS BOIS;1007201;FR;UE;H;400000675;30.06.2023;01.11.2023;30.06.2023;- 5 400,00  EUR;EUR;;T;12-1432/;VIRT DIGITAL 360 FAC 202300471;2;;3;
1000;QUALICOM;93130;NOISY LE SEC;1004711;FR;UE;S;400001968;29.06.2023;01.11.2023;29.06.2023;230,58  EUR;EUR;;T;10-14 688/;QUALICOM;2;;3;
1000;MELJAC NORTH AMERICA;90039;LOS ANGELES;1006129;US;UE;S;400001967;29.06.2023;01.11.2023;29.06.2023;246,43  EUR;EUR;;T;10-14 669/;MELJAC NORTH AMERICA;2;;3;
1000;DANARA BAT;75008;PARIS;1002719;FR;UE;H;400001419;29.06.2023;01.11.2023;29.06.2023;- 1 500,00  EUR;EUR;;T;OGP-1981/;VIRT CDE 202304250 DANARA BAT;2;;3;
1000;SUN ELEC;93800;EPINAY SUR SEINE;1000771;FR;UE;H;400001418;29.06.2023;01.11.2023;29.06.2023;- 32,89  EUR;EUR;;T;OGP-1977/;VIRT SUN ELEC TROP PERCU;2;;3;
1000;JSC �ISUZU RUS�;125009;MOSCOW;1005091;RU;UE;H;400001035;29.06.2023;01.11.2023;29.06.2023;- 5 967,58  EUR;EUR;;T;OGD-1985/;VIRT CDE 202304260/04261 MR GORLIER;2;;3;
1000;MAXIME D'ANGEAC ARCHITECTE;75009;PARIS;1002820;FR;UE;S;400001963;28.06.2023;01.11.2023;28.06.2023;235,96  EUR;EUR;;T;10-14 635/;MAXIME D'ANGEAC ARCHITECTE;2;;3;
1000;A&C GROUP;06700;ST LAURENT DU VAR;1002568;FR;UE;S;400001962;28.06.2023;01.11.2023;28.06.2023;43,02  EUR;EUR;;T;10-14 632/;A&C GROUP;2;;3;
1000;SC INTERIORS;92200;NEUILLY SUR SEINE;1007127;FR;UE;H;400001463;28.06.2023;01.11.2023;28.06.2023;- 262,29  EUR;EUR;;T;OGP-3964/;VIRT CDE 202304157 SC INTERIORS;2;;3;
1000;AUBELEC;10432;ST JULIEN LES VILLAS CEDEX;1002408;FR;UE;H;400001443;28.06.2023;01.11.2023;28.06.2023;- 2,43  EUR;EUR;;T;OGP-2975/;VIRT AUBELEC;2;;3;
1000;SEN ELEKTRIK KOLL.STI.;34420;KARAKOY ISTANBUL;1001153;TR;UE;S;400001971;27.06.2023;01.11.2023;27.06.2023;99,36  EUR;EUR;;T;10-14 743/;SEN ELEKTRIK KOLL.STI.;2;;3;
1000;FIBRELEK;60590;BOUTENCOURT;1003350;FR;UE;S;400001960;27.06.2023;01.11.2023;27.06.2023;420,12  EUR;EUR;;T;10-14 621/;FIBRELEK;2;;3;
1000;SOVBATIMENT;91320;WISSOUS;1004991;FR;UE;S;400001958;27.06.2023;01.11.2023;27.06.2023;26,49  EUR;EUR;;B;10-14 617/;SOVBATIMENT;2;;3;
1000;B.S.B;75008;PARIS;1002098;FR;UE;S;400001946;26.06.2023;01.11.2023;26.06.2023;2 221,18  EUR;EUR;;T;10-14 566/;B.S.B;2;;3;
1000;A&C GROUP;06700;ST LAURENT DU VAR;1002568;FR;UE;H;400001411;26.06.2023;01.11.2023;26.06.2023;- 767,00  EUR;EUR;;T;OGP-1949/;VIRT CDE 202304099 A&C GROUP;2;;3;
1000;G & D CONCEPTS;94200;IVRY SUR SEINE;1001848;FR;UE;S;400001941;23.06.2023;01.11.2023;23.06.2023;10 592,16  EUR;EUR;;T;10-14 527/;G & D CONCEPTS;2;;3;
1000;G & D CONCEPTS;94200;IVRY SUR SEINE;1001848;FR;UE;S;400001940;23.06.2023;01.11.2023;23.06.2023;13 956,06  EUR;EUR;;T;10-14 525/;G & D CONCEPTS;2;;3;
1000;G & D CONCEPTS;94200;IVRY SUR SEINE;1001848;FR;UE;H;400000782;23.06.2023;01.11.2023;23.06.2023;- 7 441,86  EUR;EUR;;T;18-1750/;VIRT CDE 202206571 G&D CONCEPTS;2;;3;
1000;G & D CONCEPTS;94200;IVRY SUR SEINE;1001848;FR;UE;H;400000781;23.06.2023;01.11.2023;23.06.2023;- 9 769,25  EUR;EUR;;T;18-1749/;VIRT CDE 202206572 G&D CONCEPTS;2;;3;
1000;FANNJIA ENTERPRISE CO LTD;100;TAIPEI;1004340;TW;UE;S;400001922;22.06.2023;01.11.2023;22.06.2023;0,32  EUR;EUR;;B;10-14 470/;FANNJIA ENTERPRISE CO LTD;2;;3;
1000;BENLOLO ARCHITECTES DESIGNERS;75007;PARIS;1003604;FR;UE;H;400001410;21.06.2023;01.11.2023;21.06.2023;- 2 465,00  EUR;EUR;;T;OGP-1937/;VIRT CDE 202304076 BENLOLO ARCHITEC;2;;3;
1000;LUC DEFLANDRE;75020;PARIS;1003057;FR;UE;H;400001408;21.06.2023;01.11.2023;21.06.2023;- 3 272,70  EUR;EUR;;T;OGP-1932/;VIRT CDE 202301456 MASSOT PATRICK;2;;3;
1000;SCI RCLV;75005;PARIS;1002757;FR;UE;H;400001200;19.06.2023;01.11.2023;19.06.2023;- 24,00  EUR;EUR;;B;OGH-2919/;CB SCI RCLV;2;;3;
1000;MAXIME D'ANGEAC ARCHITECTE;75009;PARIS;1002820;FR;UE;H;400001405;16.06.2023;01.11.2023;16.06.2023;- 1 508,40  EUR;EUR;;T;OGP-1909/;VIRT SARL UNIP MAXIME D'ANGEAC;2;;3;
1000;ISOMETRIX;SE1 0QX;LONDON;1001656;GB;UE;H;400001059;16.06.2023;01.11.2023;16.06.2023;- 761,16  EUR;EUR;;T;OGD-2907/;VIRT CDE 202303948 ISOMETRIX;2;;3;
1000;ISOMETRIX;SE1 0QX;LONDON;1001656;GB;UE;H;400001027;16.06.2023;01.11.2023;16.06.2023;- 2 627,72  EUR;EUR;;T;OGD-1907/;VIRT CDE 202303947 ISOMETRIX;2;;3;
1000;MAXIME D'ANGEAC ARCHITECTE;75009;PARIS;1002820;FR;UE;S;400001902;15.06.2023;01.11.2023;15.06.2023;204,31  EUR;EUR;;T;10-14 272/;MAXIME D'ANGEAC ARCHITECTE;2;;3;
1000;BALDR ELECTRICAL FRANCE;74110;MORZINE;1002837;FR;UE;S;400001901;15.06.2023;01.11.2023;15.06.2023;0,02  EUR;EUR;;T;10-14 267/;BALDR ELECTRICAL FRANCE;2;;3;
1000;BALDR ELECTRICAL FRANCE;74110;MORZINE;1002837;FR;UE;S;400001900;15.06.2023;01.11.2023;15.06.2023;1 750,04  EUR;EUR;;T;10-14 267/;BALDR ELECTRICAL FRANCE;2;;3;
1000;GROUPE EMILE DUFOUR;78711;MANTE LA VILLE;1002556;FR;UE;H;400001399;15.06.2023;01.11.2023;06.06.2023;- 92,69  EUR;EUR;;T;OGP-1849/;VIRT CDE 202303602 GROUPE EMILE DUF;2;;3;
1000;SCI DU 86 BD MAURICE BARRES;75001;PARIS;1002675;FR;UE;H;400000674;15.06.2023;01.11.2023;15.06.2023;- 823,11  EUR;EUR;;T;12-1399/;VIRT SCI DU 86 BD MAURICE;2;;3;
